@relation biodiversitySpreadsheets_whithoutWeights

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
341,59,662,938,0.41375,0.8525,0.33998,0.8525,0.66002,0.486101,0.5015,1.6999,0.091164
340,60,662,938,0.41375,0.85,0.339321,0.85,0.660679,0.485021,0.501,1.696607,0.09207
340,60,661,939,0.413125,0.85,0.33966,0.85,0.66034,0.485368,0.5005,1.698302,0.092427
340,60,660,940,0.4125,0.85,0.34,0.85,0.66,0.485714,0.5,1.7,0.094007
340,60,659,941,0.411875,0.85,0.34034,0.85,0.65966,0.486061,0.4995,1.701702,0.094667
340,60,658,942,0.41125,0.85,0.340681,0.85,0.659319,0.486409,0.499,1.703407,0.094755
340,60,655,945,0.409375,0.85,0.341709,0.85,0.658291,0.487455,0.4975,1.708543,0.095417
340,60,654,946,0.40875,0.85,0.342052,0.85,0.657948,0.487805,0.497,1.710262,0.097717
339,61,653,947,0.408125,0.8475,0.341734,0.8475,0.658266,0.487069,0.496,1.708669,0.098216
339,61,652,948,0.4075,0.8475,0.342079,0.8475,0.657921,0.487419,0.4955,1.710394,0.098336
339,61,651,949,0.406875,0.8475,0.342424,0.8475,0.657576,0.48777,0.495,1.712121,0.098534
339,61,650,950,0.40625,0.8475,0.34277,0.8475,0.65723,0.488121,0.4945,1.713852,0.099396
339,61,648,952,0.405,0.8475,0.343465,0.8475,0.656535,0.488825,0.4935,1.717325,0.099442
339,61,645,955,0.403125,0.8475,0.344512,0.8475,0.655488,0.489884,0.492,1.722561,0.099782
339,61,644,956,0.4025,0.8475,0.344863,0.8475,0.655137,0.490239,0.4915,1.724313,0.1
338,62,639,961,0.399375,0.845,0.345957,0.845,0.654043,0.490922,0.4885,1.729785,0.100124
338,62,637,963,0.398125,0.845,0.346667,0.845,0.653333,0.491636,0.4875,1.733333,0.100502
338,62,636,964,0.3975,0.845,0.347023,0.845,0.652977,0.491994,0.487,1.735113,0.101092
338,62,635,965,0.396875,0.845,0.347379,0.845,0.652621,0.492353,0.4865,1.736896,0.101667
338,62,634,966,0.39625,0.845,0.347737,0.845,0.652263,0.492711,0.486,1.738683,0.103009
338,62,632,968,0.395,0.845,0.348454,0.845,0.651546,0.493431,0.485,1.742268,0.103459
338,62,630,970,0.39375,0.845,0.349174,0.845,0.650826,0.494152,0.484,1.745868,0.103823
337,63,630,970,0.39375,0.8425,0.348501,0.8425,0.651499,0.49305,0.4835,1.742503,0.10389
337,63,628,972,0.3925,0.8425,0.349223,0.8425,0.650777,0.493773,0.4825,1.746114,0.104119
337,63,627,973,0.391875,0.8425,0.349585,0.8425,0.650415,0.494135,0.482,1.747925,0.106082
337,63,625,975,0.390625,0.8425,0.350312,0.8425,0.649688,0.49486,0.481,1.751559,0.107778
337,63,624,976,0.39,0.8425,0.350676,0.8425,0.649324,0.495224,0.4805,1.753382,0.108623
337,63,623,977,0.389375,0.8425,0.351042,0.8425,0.648958,0.495588,0.48,1.755208,0.108677
337,63,622,978,0.38875,0.8425,0.351408,0.8425,0.648592,0.495953,0.4795,1.757039,0.11
336,64,615,985,0.384375,0.84,0.353312,0.84,0.646688,0.497409,0.4755,1.766562,0.111199
336,64,613,987,0.383125,0.84,0.354057,0.84,0.645943,0.498147,0.4745,1.770285,0.111321
336,64,612,988,0.3825,0.84,0.35443,0.84,0.64557,0.498516,0.474,1.772152,0.111667
336,64,611,989,0.381875,0.84,0.354805,0.84,0.645195,0.498886,0.4735,1.774023,0.111887
335,65,611,989,0.381875,0.8375,0.354123,0.8375,0.645877,0.497771,0.473,1.770613,0.1125
335,65,610,990,0.38125,0.8375,0.354497,0.8375,0.645503,0.498141,0.4725,1.772487,0.112754
335,65,608,992,0.38,0.8375,0.355249,0.8375,0.644751,0.498883,0.4715,1.776246,0.113106
334,66,608,992,0.38,0.835,0.354565,0.835,0.645435,0.497765,0.471,1.772824,0.115
334,66,607,993,0.379375,0.835,0.354942,0.835,0.645058,0.498136,0.4705,1.774708,0.115635
334,66,605,995,0.378125,0.835,0.355698,0.835,0.644302,0.49888,0.4695,1.778488,0.117787
333,67,603,997,0.376875,0.8325,0.355769,0.8325,0.644231,0.498503,0.468,1.778846,0.118989
332,68,603,997,0.376875,0.83,0.35508,0.83,0.64492,0.497378,0.4675,1.775401,0.119346
331,69,603,997,0.376875,0.8275,0.35439,0.8275,0.64561,0.496252,0.467,1.771949,0.12
330,70,600,1000,0.375,0.825,0.354839,0.825,0.645161,0.496241,0.465,1.774194,0.120429
330,70,599,1001,0.374375,0.825,0.355221,0.825,0.644779,0.496614,0.4645,1.776103,0.1225
330,70,598,1002,0.37375,0.825,0.355603,0.825,0.644397,0.496988,0.464,1.778017,0.124667
330,70,597,1003,0.373125,0.825,0.355987,0.825,0.644013,0.497362,0.4635,1.779935,0.125
330,70,596,1004,0.3725,0.825,0.356371,0.825,0.643629,0.497738,0.463,1.781857,0.125139
329,71,596,1004,0.3725,0.8225,0.355676,0.8225,0.644324,0.496604,0.4625,1.778378,0.127
329,71,595,1005,0.371875,0.8225,0.356061,0.8225,0.643939,0.496979,0.462,1.780303,0.1275
329,71,594,1006,0.37125,0.8225,0.356446,0.8225,0.643554,0.497354,0.4615,1.782232,0.128083
328,72,594,1006,0.37125,0.82,0.355748,0.82,0.644252,0.496218,0.461,1.778742,0.128431
328,72,593,1007,0.370625,0.82,0.356135,0.82,0.643865,0.496593,0.4605,1.780673,0.129083
328,72,592,1008,0.37,0.82,0.356522,0.82,0.643478,0.49697,0.46,1.782609,0.13
327,73,589,1011,0.368125,0.8175,0.356987,0.8175,0.643013,0.49696,0.458,1.784934,0.13
327,73,588,1012,0.3675,0.8175,0.357377,0.8175,0.642623,0.497338,0.4575,1.786885,0.131503
326,74,586,1014,0.36625,0.815,0.357456,0.815,0.642544,0.496951,0.456,1.787281,0.132899
326,74,585,1015,0.365625,0.815,0.357849,0.815,0.642151,0.49733,0.4555,1.789243,0.132923
325,75,584,1016,0.365,0.8125,0.357536,0.8125,0.642464,0.496562,0.4545,1.787679,0.133655
325,75,583,1017,0.364375,0.8125,0.35793,0.8125,0.64207,0.496942,0.454,1.789648,0.133904
325,75,582,1018,0.36375,0.8125,0.358324,0.8125,0.641676,0.497322,0.4535,1.791621,0.136207
324,76,580,1020,0.3625,0.81,0.358407,0.81,0.641593,0.496933,0.452,1.792035,0.137029
324,76,579,1021,0.361875,0.81,0.358804,0.81,0.641196,0.497314,0.4515,1.79402,0.137156
324,76,578,1022,0.36125,0.81,0.359202,0.81,0.640798,0.497696,0.451,1.796009,0.137214
324,76,577,1023,0.360625,0.81,0.3596,0.81,0.6404,0.498078,0.4505,1.798002,0.137351
324,76,576,1024,0.36,0.81,0.36,0.81,0.64,0.498462,0.45,1.8,0.137395
324,76,575,1025,0.359375,0.81,0.3604,0.81,0.6396,0.498845,0.4495,1.802002,0.139556
324,76,573,1027,0.358125,0.81,0.361204,0.81,0.638796,0.499614,0.4485,1.80602,0.139783
324,76,572,1028,0.3575,0.81,0.361607,0.81,0.638393,0.5,0.448,1.808036,0.14
324,76,571,1029,0.356875,0.81,0.362011,0.81,0.637989,0.500386,0.4475,1.810056,0.140119
323,77,569,1031,0.355625,0.8075,0.362108,0.8075,0.637892,0.5,0.446,1.810538,0.140237
323,77,568,1032,0.355,0.8075,0.362514,0.8075,0.637486,0.500387,0.4455,1.81257,0.140252
323,77,567,1033,0.354375,0.8075,0.362921,0.8075,0.637079,0.500775,0.445,1.814607,0.141321
323,77,566,1034,0.35375,0.8075,0.36333,0.8075,0.63667,0.501164,0.4445,1.816648,0.141833
323,77,565,1035,0.353125,0.8075,0.363739,0.8075,0.636261,0.501553,0.444,1.818694,0.142835
321,79,564,1036,0.3525,0.8025,0.362712,0.8025,0.637288,0.499611,0.4425,1.813559,0.145736
321,79,563,1037,0.351875,0.8025,0.363122,0.8025,0.636878,0.5,0.442,1.815611,0.146471
321,79,562,1038,0.35125,0.8025,0.363533,0.8025,0.636467,0.50039,0.4415,1.817667,0.147381
321,79,561,1039,0.350625,0.8025,0.363946,0.8025,0.636054,0.50078,0.441,1.819728,0.14772
321,79,559,1041,0.349375,0.8025,0.364773,0.8025,0.635227,0.501562,0.44,1.823864,0.147778
321,79,558,1042,0.34875,0.8025,0.365188,0.8025,0.634812,0.501955,0.4395,1.825939,0.148662
320,80,558,1042,0.34875,0.8,0.364465,0.8,0.635535,0.500782,0.439,1.822323,0.15
318,82,555,1045,0.346875,0.795,0.364261,0.795,0.635739,0.499607,0.4365,1.821306,0.15
318,82,554,1046,0.34625,0.795,0.364679,0.795,0.635321,0.5,0.436,1.823394,0.150333
317,83,554,1046,0.34625,0.7925,0.363949,0.7925,0.636051,0.49882,0.4355,1.819747,0.152
316,84,554,1046,0.34625,0.79,0.363218,0.79,0.636782,0.497638,0.435,1.816092,0.152034
316,84,553,1047,0.345625,0.79,0.363636,0.79,0.636364,0.49803,0.4345,1.818182,0.15275
316,84,552,1048,0.345,0.79,0.364055,0.79,0.635945,0.498423,0.434,1.820276,0.155
316,84,551,1049,0.344375,0.79,0.364475,0.79,0.635525,0.498816,0.4335,1.822376,0.155036
316,84,550,1050,0.34375,0.79,0.364896,0.79,0.635104,0.49921,0.433,1.82448,0.155333
316,84,549,1051,0.343125,0.79,0.365318,0.79,0.634682,0.499605,0.4325,1.82659,0.157167
316,84,548,1052,0.3425,0.79,0.365741,0.79,0.634259,0.5,0.432,1.828704,0.1575
316,84,547,1053,0.341875,0.79,0.366165,0.79,0.633835,0.500396,0.4315,1.830823,0.158934
316,84,546,1054,0.34125,0.79,0.366589,0.79,0.633411,0.500792,0.431,1.832947,0.159195
315,85,545,1055,0.340625,0.7875,0.366279,0.7875,0.633721,0.5,0.43,1.831395,0.16
315,85,541,1059,0.338125,0.7875,0.367991,0.7875,0.632009,0.501592,0.428,1.839953,0.161035
315,85,540,1060,0.3375,0.7875,0.368421,0.7875,0.631579,0.501992,0.4275,1.842105,0.161481
315,85,538,1062,0.33625,0.7875,0.369285,0.7875,0.630715,0.502793,0.4265,1.846424,0.162079
315,85,537,1063,0.335625,0.7875,0.369718,0.7875,0.630282,0.503195,0.426,1.848592,0.162135
315,85,536,1064,0.335,0.7875,0.370153,0.7875,0.629847,0.503597,0.4255,1.850764,0.163083
315,85,535,1065,0.334375,0.7875,0.370588,0.7875,0.629412,0.504,0.425,1.852941,0.163392
315,85,534,1066,0.33375,0.7875,0.371025,0.7875,0.628975,0.504404,0.4245,1.855124,0.163657
315,85,533,1067,0.333125,0.7875,0.371462,0.7875,0.628538,0.504808,0.424,1.857311,0.163826
314,86,533,1067,0.333125,0.785,0.37072,0.785,0.62928,0.503609,0.4235,1.853601,0.164167
313,87,533,1067,0.333125,0.7825,0.369976,0.7825,0.630024,0.502408,0.423,1.849882,0.165669
313,87,531,1069,0.331875,0.7825,0.370853,0.7825,0.629147,0.503215,0.422,1.854265,0.165814
313,87,529,1071,0.330625,0.7825,0.371734,0.7825,0.628266,0.504026,0.421,1.85867,0.166601
313,87,528,1072,0.33,0.7825,0.372176,0.7825,0.627824,0.504432,0.4205,1.86088,0.166905
312,88,528,1072,0.33,0.78,0.371429,0.78,0.628571,0.503226,0.42,1.857143,0.167435
312,88,527,1073,0.329375,0.78,0.371871,0.78,0.628129,0.503632,0.4195,1.859356,0.168099
312,88,526,1074,0.32875,0.78,0.372315,0.78,0.627685,0.504039,0.419,1.861575,0.168817
312,88,525,1075,0.328125,0.78,0.37276,0.78,0.62724,0.504446,0.4185,1.863799,0.17
310,90,525,1075,0.328125,0.775,0.371257,0.775,0.628743,0.502024,0.4175,1.856287,0.170294
310,90,524,1076,0.3275,0.775,0.371703,0.775,0.628297,0.502431,0.417,1.858513,0.170486
310,90,523,1077,0.326875,0.775,0.372149,0.775,0.627851,0.502839,0.4165,1.860744,0.170981
309,91,523,1077,0.326875,0.7725,0.371394,0.7725,0.628606,0.501623,0.416,1.856971,0.173209
308,92,523,1077,0.326875,0.77,0.370638,0.77,0.629362,0.500406,0.4155,1.853189,0.173992
308,92,522,1078,0.32625,0.77,0.371084,0.77,0.628916,0.500813,0.415,1.855422,0.174167
307,93,521,1079,0.325625,0.7675,0.370773,0.7675,0.629227,0.5,0.414,1.853865,0.174304
307,93,520,1080,0.325,0.7675,0.371221,0.7675,0.628779,0.500407,0.4135,1.856106,0.174679
307,93,519,1081,0.324375,0.7675,0.371671,0.7675,0.628329,0.500816,0.413,1.858354,0.176834
307,93,517,1083,0.323125,0.7675,0.372573,0.7675,0.627427,0.501634,0.412,1.862864,0.177573
307,93,516,1084,0.3225,0.7675,0.373026,0.7675,0.626974,0.502044,0.4115,1.865128,0.178137
307,93,514,1086,0.32125,0.7675,0.373934,0.7675,0.626066,0.502867,0.4105,1.869671,0.178334
307,93,512,1088,0.32,0.7675,0.374847,0.7675,0.625153,0.503692,0.4095,1.874237,0.178806
307,93,511,1089,0.319375,0.7675,0.375306,0.7675,0.624694,0.504105,0.409,1.876528,0.179591
307,93,510,1090,0.31875,0.7675,0.375765,0.7675,0.624235,0.504519,0.4085,1.878825,0.18
307,93,506,1094,0.31625,0.7675,0.377614,0.7675,0.622386,0.506183,0.4065,1.888069,0.180905
307,93,505,1095,0.315625,0.7675,0.378079,0.7675,0.621921,0.506601,0.406,1.890394,0.182333
306,94,505,1095,0.315625,0.765,0.377312,0.765,0.622688,0.505367,0.4055,1.88656,0.18299
306,94,504,1096,0.315,0.765,0.377778,0.765,0.622222,0.505785,0.405,1.888889,0.183026
306,94,503,1097,0.314375,0.765,0.378245,0.765,0.621755,0.506203,0.4045,1.891224,0.184798
306,94,501,1099,0.313125,0.765,0.379182,0.765,0.620818,0.507042,0.4035,1.895911,0.18562
306,94,499,1101,0.311875,0.765,0.380124,0.765,0.619876,0.507884,0.4025,1.900621,0.186389
306,94,498,1102,0.31125,0.765,0.380597,0.765,0.619403,0.508306,0.402,1.902985,0.186678
306,94,497,1103,0.310625,0.765,0.381071,0.765,0.618929,0.508728,0.4015,1.905355,0.187325
306,94,496,1104,0.31,0.765,0.381546,0.765,0.618454,0.509151,0.401,1.907731,0.189111
306,94,495,1105,0.309375,0.765,0.382022,0.765,0.617978,0.509575,0.4005,1.910112,0.191549
305,95,495,1105,0.309375,0.7625,0.38125,0.7625,0.61875,0.508333,0.4,1.90625,0.192386
305,95,493,1107,0.308125,0.7625,0.382206,0.7625,0.617794,0.509182,0.399,1.911028,0.193688
305,95,491,1109,0.306875,0.7625,0.383166,0.7625,0.616834,0.510033,0.398,1.915829,0.195
304,96,491,1109,0.306875,0.76,0.38239,0.76,0.61761,0.508787,0.3975,1.91195,0.195111
303,97,489,1111,0.305625,0.7575,0.382576,0.7575,0.617424,0.508389,0.396,1.912879,0.195824
303,97,486,1114,0.30375,0.7575,0.38403,0.7575,0.61597,0.509672,0.3945,1.920152,0.195865
303,97,485,1115,0.303125,0.7575,0.384518,0.7575,0.615482,0.510101,0.394,1.922589,0.199413
301,99,485,1115,0.303125,0.7525,0.382952,0.7525,0.617048,0.507589,0.393,1.914758,0.199754
300,100,485,1115,0.303125,0.75,0.382166,0.75,0.617834,0.506329,0.3925,1.910828,0.2
299,101,485,1115,0.303125,0.7475,0.381378,0.7475,0.618622,0.505068,0.392,1.906888,0.200251
299,101,483,1117,0.301875,0.7475,0.382353,0.7475,0.617647,0.505922,0.391,1.911765,0.200762
299,101,479,1121,0.299375,0.7475,0.384319,0.7475,0.615681,0.50764,0.389,1.921594,0.201528
299,101,478,1122,0.29875,0.7475,0.384813,0.7475,0.615187,0.508071,0.3885,1.924067,0.203531
298,102,477,1123,0.298125,0.745,0.384516,0.745,0.615484,0.507234,0.3875,1.922581,0.204151
298,102,476,1124,0.2975,0.745,0.385013,0.745,0.614987,0.507666,0.387,1.925065,0.204733
298,102,474,1126,0.29625,0.745,0.38601,0.745,0.61399,0.508532,0.386,1.930052,0.205333
298,102,473,1127,0.295625,0.745,0.386511,0.745,0.613489,0.508967,0.3855,1.932555,0.205437
298,102,472,1128,0.295,0.745,0.387013,0.745,0.612987,0.509402,0.385,1.935065,0.205667
298,102,471,1129,0.294375,0.745,0.387516,0.745,0.612484,0.509837,0.3845,1.937581,0.205952
298,102,470,1130,0.29375,0.745,0.388021,0.745,0.611979,0.510274,0.384,1.940104,0.207937
297,103,470,1130,0.29375,0.7425,0.387223,0.7425,0.612777,0.508997,0.3835,1.936115,0.208288
297,103,469,1131,0.293125,0.7425,0.387728,0.7425,0.612272,0.509434,0.383,1.938642,0.208457
294,106,465,1135,0.290625,0.735,0.387352,0.735,0.612648,0.507334,0.3795,1.936759,0.209216
293,107,465,1135,0.290625,0.7325,0.386544,0.7325,0.613456,0.506045,0.379,1.932718,0.209667
293,107,464,1136,0.29,0.7325,0.387054,0.7325,0.612946,0.506482,0.3785,1.935271,0.209794
293,107,463,1137,0.289375,0.7325,0.387566,0.7325,0.612434,0.50692,0.378,1.937831,0.21021
292,108,460,1140,0.2875,0.73,0.388298,0.73,0.611702,0.506944,0.376,1.941489,0.210611
291,109,460,1140,0.2875,0.7275,0.387483,0.7275,0.612517,0.505647,0.3755,1.937417,0.212977
290,110,459,1141,0.286875,0.725,0.387183,0.725,0.612817,0.504787,0.3745,1.935915,0.21301
290,110,458,1142,0.28625,0.725,0.387701,0.725,0.612299,0.505226,0.374,1.938503,0.213226
290,110,457,1143,0.285625,0.725,0.38822,0.725,0.61178,0.505667,0.3735,1.941098,0.213333
290,110,456,1144,0.285,0.725,0.38874,0.725,0.61126,0.506108,0.373,1.9437,0.214167
290,110,455,1145,0.284375,0.725,0.389262,0.725,0.610738,0.50655,0.3725,1.946309,0.215595
290,110,454,1146,0.28375,0.725,0.389785,0.725,0.610215,0.506993,0.372,1.948925,0.21564
289,111,454,1146,0.28375,0.7225,0.388964,0.7225,0.611036,0.505687,0.3715,1.944818,0.217385
289,111,453,1147,0.283125,0.7225,0.389488,0.7225,0.610512,0.50613,0.371,1.947439,0.219286
289,111,452,1148,0.2825,0.7225,0.390013,0.7225,0.609987,0.506573,0.3705,1.950067,0.219333
289,111,451,1149,0.281875,0.7225,0.390541,0.7225,0.609459,0.507018,0.37,1.952703,0.22
287,113,450,1150,0.28125,0.7175,0.389417,0.7175,0.610583,0.504837,0.3685,1.947083,0.220333
287,113,449,1151,0.280625,0.7175,0.389946,0.7175,0.610054,0.505282,0.368,1.949728,0.221777
287,113,448,1152,0.28,0.7175,0.390476,0.7175,0.609524,0.505727,0.3675,1.952381,0.222496
287,113,447,1153,0.279375,0.7175,0.391008,0.7175,0.608992,0.506173,0.367,1.955041,0.224924
286,114,447,1153,0.279375,0.715,0.390177,0.715,0.609823,0.504854,0.3665,1.950887,0.226984
286,114,446,1154,0.27875,0.715,0.39071,0.715,0.60929,0.5053,0.366,1.953552,0.229167
286,114,445,1155,0.278125,0.715,0.391245,0.715,0.608755,0.505747,0.3655,1.956224,0.229778
286,114,444,1156,0.2775,0.715,0.391781,0.715,0.608219,0.506195,0.365,1.958904,0.23
286,114,443,1157,0.276875,0.715,0.392318,0.715,0.607682,0.506643,0.3645,1.961591,0.230157
286,114,442,1158,0.27625,0.715,0.392857,0.715,0.607143,0.507092,0.364,1.964286,0.230363
286,114,440,1160,0.275,0.715,0.393939,0.715,0.606061,0.507993,0.363,1.969697,0.231194
286,114,439,1161,0.274375,0.715,0.394483,0.715,0.605517,0.508444,0.3625,1.972414,0.231488
286,114,438,1162,0.27375,0.715,0.395028,0.715,0.604972,0.508897,0.362,1.975138,0.231875
286,114,437,1163,0.273125,0.715,0.395574,0.715,0.604426,0.50935,0.3615,1.97787,0.232648
286,114,436,1164,0.2725,0.715,0.396122,0.715,0.603878,0.509804,0.361,1.980609,0.233472
286,114,435,1165,0.271875,0.715,0.396671,0.715,0.603329,0.510259,0.3605,1.983356,0.23421
286,114,434,1166,0.27125,0.715,0.397222,0.715,0.602778,0.510714,0.36,1.986111,0.235464
286,114,433,1167,0.270625,0.715,0.397775,0.715,0.602225,0.511171,0.3595,1.988873,0.238095
286,114,432,1168,0.27,0.715,0.398329,0.715,0.601671,0.511628,0.359,1.991643,0.238508
286,114,431,1169,0.269375,0.715,0.398884,0.715,0.601116,0.512086,0.3585,1.994421,0.238512
286,114,430,1170,0.26875,0.715,0.399441,0.715,0.600559,0.512545,0.358,1.997207,0.238583
286,114,429,1171,0.268125,0.715,0.4,0.715,0.6,0.513004,0.3575,2,0.238587
286,114,428,1172,0.2675,0.715,0.40056,0.715,0.59944,0.513465,0.357,2.002801,0.238638
285,115,428,1172,0.2675,0.7125,0.399719,0.7125,0.600281,0.512129,0.3565,1.998597,0.239251
285,115,427,1173,0.266875,0.7125,0.400281,0.7125,0.599719,0.51259,0.356,2.001404,0.239464
285,115,426,1174,0.26625,0.7125,0.400844,0.7125,0.599156,0.513051,0.3555,2.004219,0.241236
284,116,425,1175,0.265625,0.71,0.400564,0.71,0.599436,0.512173,0.3545,2.002821,0.241574
284,116,424,1176,0.265,0.71,0.40113,0.71,0.59887,0.512635,0.354,2.00565,0.242124
284,116,422,1178,0.26375,0.71,0.402266,0.71,0.597734,0.513562,0.353,2.011331,0.244066
284,116,421,1179,0.263125,0.71,0.402837,0.71,0.597163,0.514027,0.3525,2.014184,0.245196
284,116,420,1180,0.2625,0.71,0.403409,0.71,0.596591,0.514493,0.352,2.017045,0.246271
283,117,420,1180,0.2625,0.7075,0.40256,0.7075,0.59744,0.513146,0.3515,2.012802,0.247658
282,118,418,1182,0.26125,0.705,0.402857,0.705,0.597143,0.512727,0.35,2.014286,0.248002
282,118,417,1183,0.260625,0.705,0.403433,0.705,0.596567,0.513194,0.3495,2.017167,0.248819
282,118,416,1184,0.26,0.705,0.404011,0.705,0.595989,0.513661,0.349,2.020057,0.25
282,118,414,1186,0.25875,0.705,0.405172,0.705,0.594828,0.514599,0.348,2.025862,0.250881
282,118,413,1187,0.258125,0.705,0.405755,0.705,0.594245,0.515068,0.3475,2.028777,0.252155
282,118,412,1188,0.2575,0.705,0.40634,0.705,0.59366,0.515539,0.347,2.0317,0.252321
282,118,411,1189,0.256875,0.705,0.406926,0.705,0.593074,0.516011,0.3465,2.034632,0.253381
282,118,410,1190,0.25625,0.705,0.407514,0.705,0.592486,0.516484,0.346,2.037572,0.253424
282,118,408,1192,0.255,0.705,0.408696,0.705,0.591304,0.517431,0.345,2.043478,0.255778
282,118,407,1193,0.254375,0.705,0.409289,0.705,0.590711,0.517906,0.3445,2.046444,0.25611
282,118,403,1197,0.251875,0.705,0.411679,0.705,0.588321,0.519816,0.3425,2.058394,0.256476
282,118,402,1198,0.25125,0.705,0.412281,0.705,0.587719,0.520295,0.342,2.061404,0.26
282,118,400,1200,0.25,0.705,0.41349,0.705,0.58651,0.521257,0.341,2.067449,0.260038
281,119,400,1200,0.25,0.7025,0.412628,0.7025,0.587372,0.519889,0.3405,2.063142,0.260076
280,120,400,1200,0.25,0.7,0.411765,0.7,0.588235,0.518519,0.34,2.058824,0.261385
279,121,400,1200,0.25,0.6975,0.410898,0.6975,0.589102,0.517146,0.3395,2.054492,0.261675
279,121,399,1201,0.249375,0.6975,0.411504,0.6975,0.588496,0.517625,0.339,2.057522,0.262834
278,122,399,1201,0.249375,0.695,0.410635,0.695,0.589365,0.516249,0.3385,2.053176,0.265567
278,122,398,1202,0.24875,0.695,0.411243,0.695,0.588757,0.516729,0.338,2.056213,0.268011
277,123,398,1202,0.24875,0.6925,0.41037,0.6925,0.58963,0.515349,0.3375,2.051852,0.268572
277,123,397,1203,0.248125,0.6925,0.410979,0.6925,0.589021,0.515829,0.337,2.054896,0.268635
276,124,395,1205,0.246875,0.69,0.411326,0.69,0.588674,0.515406,0.3355,2.056632,0.27
274,126,395,1205,0.246875,0.685,0.409567,0.685,0.590433,0.512629,0.3345,2.047833,0.270712
273,127,395,1205,0.246875,0.6825,0.408683,0.6825,0.591317,0.511236,0.334,2.043413,0.271837
272,128,394,1206,0.24625,0.68,0.408408,0.68,0.591592,0.510319,0.333,2.042042,0.271847
272,128,392,1208,0.245,0.68,0.409639,0.68,0.590361,0.511278,0.332,2.048193,0.272218
271,129,391,1209,0.244375,0.6775,0.409366,0.6775,0.590634,0.510358,0.331,2.046828,0.272535
267,133,390,1210,0.24375,0.6675,0.406393,0.6675,0.593607,0.505203,0.3285,2.031963,0.272595
264,136,388,1212,0.2425,0.66,0.404908,0.66,0.595092,0.501901,0.326,2.02454,0.273621
264,136,387,1213,0.241875,0.66,0.40553,0.66,0.59447,0.502379,0.3255,2.02765,0.273687
264,136,386,1214,0.24125,0.66,0.406154,0.66,0.593846,0.502857,0.325,2.030769,0.273757
263,137,385,1215,0.240625,0.6575,0.405864,0.6575,0.594136,0.501908,0.324,2.029321,0.274
263,137,384,1216,0.24,0.6575,0.406491,0.6575,0.593509,0.502388,0.3235,2.032457,0.275316
260,140,382,1218,0.23875,0.65,0.404984,0.65,0.595016,0.49904,0.321,2.024922,0.275579
260,140,381,1219,0.238125,0.65,0.405616,0.65,0.594384,0.49952,0.3205,2.028081,0.275838
259,141,381,1219,0.238125,0.6475,0.404688,0.6475,0.595313,0.498077,0.32,2.023438,0.275954
258,142,380,1220,0.2375,0.645,0.404389,0.645,0.595611,0.49711,0.319,2.021944,0.276406
258,142,377,1223,0.235625,0.645,0.406299,0.645,0.593701,0.498551,0.3175,2.031496,0.276984
258,142,376,1224,0.235,0.645,0.40694,0.645,0.59306,0.499033,0.317,2.0347,0.277131
257,143,375,1225,0.234375,0.6425,0.406646,0.6425,0.593354,0.498062,0.316,2.033228,0.279151
255,145,372,1228,0.2325,0.6375,0.406699,0.6375,0.593301,0.496592,0.3135,2.033493,0.279274
255,145,371,1229,0.231875,0.6375,0.407348,0.6375,0.592652,0.497076,0.313,2.036741,0.28
255,145,370,1230,0.23125,0.6375,0.408,0.6375,0.592,0.497561,0.3125,2.04,0.280986
255,145,367,1233,0.229375,0.6375,0.409968,0.6375,0.590032,0.499022,0.311,2.049839,0.284241
255,145,366,1234,0.22875,0.6375,0.410628,0.6375,0.589372,0.49951,0.3105,2.05314,0.285069
255,145,365,1235,0.228125,0.6375,0.41129,0.6375,0.58871,0.5,0.31,2.056452,0.285774
255,145,364,1236,0.2275,0.6375,0.411955,0.6375,0.588045,0.500491,0.3095,2.059774,0.286039
255,145,363,1237,0.226875,0.6375,0.412621,0.6375,0.587379,0.500982,0.309,2.063107,0.289278
254,146,363,1237,0.226875,0.635,0.411669,0.635,0.588331,0.499508,0.3085,2.058347,0.29
254,146,360,1240,0.225,0.635,0.413681,0.635,0.586319,0.500986,0.307,2.068404,0.290681
254,146,359,1241,0.224375,0.635,0.414356,0.635,0.585644,0.501481,0.3065,2.071778,0.291435
252,148,357,1243,0.223125,0.63,0.413793,0.63,0.586207,0.499504,0.3045,2.068966,0.292367
252,148,356,1244,0.2225,0.63,0.414474,0.63,0.585526,0.5,0.304,2.072368,0.292548
252,148,354,1246,0.22125,0.63,0.415842,0.63,0.584158,0.500994,0.303,2.079208,0.292746
251,149,354,1246,0.22125,0.6275,0.414876,0.6275,0.585124,0.499502,0.3025,2.07438,0.293203
248,152,349,1251,0.218125,0.62,0.41541,0.62,0.58459,0.497492,0.2985,2.077052,0.293389
248,152,348,1252,0.2175,0.62,0.416107,0.62,0.583893,0.497992,0.298,2.080537,0.294238
248,152,347,1253,0.216875,0.62,0.416807,0.62,0.583193,0.498492,0.2975,2.084034,0.294425
